ID;Premise_Name;Premise_Address1;Premise_Address2;Premise_City;Premise_State;Premise_Zip;Premise_Phone;Hours_Of_Operation;Opening_Date;Closing_Date;Seats;Water;Sewage;Insp_Freq;Est_Group_Desc;Risk;Smoking_Allowed;Type_Description;Rpt_Area_Desc;Status;Transitional_Type_Desc;geolocation
56822;RANDY'S PIZZA;4810 HOPE VALLEY RD, SUITE 112;SUITE 112;DURHAM;NC;27707;(919) 403-6850;;2001-11-29;;53;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9213919, -78.958298
57130;PARKER & OTIS;112 S DUKE ST;1101 ARNETTE ST;DURHAM;NC;27701;(919) 493-6637;;2007-07-12;;90;5 - Municipal/Community;3 - Municipal/Community;3;Full-Service Restaurant;3;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9989162, -78.9089321
56130;LAS PALMAS;3801 WAKE FOREST HWY;SUITE 114;DURHAM;NC;27703;(919) 598-8990;;1995-08-31;;98;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9815164, -78.8201474
58449;BRIGHT HORIZONS @ THE ENRICHMENT CENTER;10  TW ALEXANDER DR. /UNC TV DR.;BOX 12726;RTP;NC;27709;(919) 549-4802;;1995-01-12;;196;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.930153, -78.86674
56965;KROGER 366 DELI;1802 NORTH POINT DRIVE;;DURHAM;NC;27705;(919) 384-9897;;2005-07-29;;12;5 - Municipal/Community;3 - Municipal/Community;2;Deli Department;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0297837, -78.9204786
57011;THAI CAFE;2501 UNIVERSITY DRIVE;;DURHAM;NC;27707;(919) 493-9794;;2006-03-31;;85;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9744835, -78.9241271
99632;COORDEGY INC ( D/B/A RALEIGH EVENT CATERING);1101 W CHAPEL HILL ST;;DURHAM;NC;27701;(919) 368-9796;;2012-04-30;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9965963, -78.9158568
98060;THE DURHAM FAMILY GROUP HOME;1109 S ALSTON AVE;;DURHAM;NC;27701;(919) 530-1211;;2012-02-13;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;43 - Residential Care;Residential Care;ACTIVE;N/A;35.976154, -78.892677
105897;BURTON ELEMENTARY SCHOOL PRE K;1500 MATHISON ST;;DURHAM;NC;27701;(919) 560-3908;;2012-08-21;;;5 - Municipal/Community;3 - Municipal/Community;2;;0;NO;42 - Child Care;Day Care;ACTIVE;N/A;35.978984, -78.8876684
59196;LENOX AT PATTERSON PLACE;100 ROSE GARDEN LN;;DURHAM;NC;27707;(919) 401-0112;;1999-08-10;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.945167, -78.9847567
60657;BEGIN AGAIN FAMILY CARE HOME #2;407 N HYDE PARK AVENUE;;DURHAM;NC;27703;(919) 682-6079;;2008-07-01;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.9893234, -78.8821092
58370;SUPER TARGET MEAT DEPT 2069;8210 RENAISSANCE PARKWAY;;DURHAM;NC;27713;(919) 425-0001;;2005-10-20;;0;5 - Municipal/Community;3 - Municipal/Community;3;Meat and Poultry Department;3;N/A;30 - Meat Market;Food Service;ACTIVE;FOOD;35.9026718, -78.956667
58361;FOOD LION MEAT MARKET  2889;121 SHERRON RD;;DURHAM;NC;27701;(919) 596-2363;;2004-06-15;;0;5 - Municipal/Community;3 - Municipal/Community;3;Meat and Poultry Department;3;N/A;30 - Meat Market;Food Service;ACTIVE;FOOD;35.9742205, -78.7930157
58378;CARVER LIVING CENTER;321 E CARVER ST;;DURHAM;NC;27704;(919) 471-3558;;1994-12-21;;0;5 - Municipal/Community;3 - Municipal/Community;2;Nursing Home;0;N/A;40 - Rest/Nursing Homes;Institutions;ACTIVE;N/A;36.041862, -78.8935925
58382;FOREST AT DUKE;2701 PICKETT RD;;DURHAM;NC;27705;(919) 490-8000;;1994-12-12;;0;5 - Municipal/Community;3 - Municipal/Community;2;Nursing Home;0;N/A;40 - Rest/Nursing Homes;Institutions;ACTIVE;N/A;35.9737738, -78.9483332
77085;JOE'S DINER;2100 ANGIER AVE JOE’S DINER;;DURHAM;NC;27701;;;2009-12-17;;40;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9819333, -78.8777813
86551;AR-RAZZAQ ISLAMIC CENTER;1009 CHAPEL HILL ST;;DURHAM;NC;27701;(919) 493-1320;09:00 am-10:00 am12:30 pm-01:30 pm;2011-06-07;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9966446, -78.9155607
56470;MCDONALDS;204 WEST HWY 54;;DURHAM;NC;27713;(919) 806-1345;;1999-11-01;;79;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9110201, -78.9374674
55790;PIZZA HUT;2107 E. HWY. 54;;DURHAM;NC;27713;(919) 361-2728;;1990-07-01;;129;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9027347, -78.8943634
58896;DUKE UNIV. TOWNHOUSE APTS;301 SWIFT AVE;;DURHAM;NC;27705;;;1995-04-27;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0026429, -78.9212531
84008;DURHAM CATERING CO.;3710 SHANNON RD, SUITE 117;;DURHAM;NC;27707;(919) 383-3000;;2010-09-27;;;5 - Municipal/Community;3 - Municipal/Community;4;;4;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9563246, -78.9563695
152239;ALL MY CHILDREN CHILDCARE CENTER;3011 ACADEMY ROAD;;DURHAM;NC;27707;(919) 599-2305;;2013-11-04;;49;5 - Municipal/Community;3 - Municipal/Community;2;;0;NO;42 - Child Care;Day Care;ACTIVE;N/A;35.9701993, -78.9426613
80478;CHILD CARE SERVICES ASSOCIATION;1201 S BRIGGS AVE STE 200;;DURHAM;NC;27703;(919) 403-6950;6:00AM - 2:00 PM;2010-05-13;;;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9684924, -78.876472
82919;MT VERNON BAPTIST CHURCH;1007 SOUTH ROXBORO ST.;;DURHAM;NC;27707;(919) 668-1823;;2010-06-28;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9839402, -78.9023889
85262;LI MING'S GLOBAL MART (CAFE);3400 WESTGATE DRIVE SUITE 14A;;DURHAM;NC;27707;(919) 489-9888;;2011-02-07;;120;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9658692, -78.9633656
85604;BULL CITY BURGER AND BREWERY;107 E. PARRISH STREET;;DURHAM;NC;27701;(919) 680-2333;;2011-03-23;;90;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9954939, -78.8997764
85660;SUSHINARA DBA CONFUSION;2945 S. MIAMI BLVD. #128;;DURHAM;NC;27703;(919) 606-3935;;2011-03-23;;;5 - Municipal/Community;3 - Municipal/Community;4;;4;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9243439, -78.8441197
60687;DEVEREUX RESIDENTIAL SERVICES #1;906 ALPHA DRIVE;;DURHAM;NC;27703;(919) 680-2749;;2008-06-02;;3;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;36.000055, -78.835434
60691;BREAK OUT, LLC;412 PINELAND AVENUE;;DURHAM;NC;27704;(919) 220-2181;;2008-06-02;;3;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;36.041469, -78.878339
151678;HILTON GARDEN INN;2200 WEST MAIN STREET;;DURHAM;NC;27701;(207) 318-6140;;2013-11-19;;125;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0080117, -78.9265703
80343;HOMEWOOD SUITES RDU FOOD SERVICE;4603 CENTRAL PARK DRIVE;;DURHAM;NC;27703;(919) 824-1715;;2010-04-08;;70;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8869458, -78.8486741
60849;PICKETT GROVE SUPERVISED LIVING;3809 PICKETT ROAD;;DURHAM;NC;27705;(919) 403-9644;;2008-06-02;;2;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.975004, -78.988448
58886;DOWNING CREEK SWIM CLUB;5100 DOWNING CREEK PARKWAY;;CHAPEL HILL;NC;27504;;;1994-07-13;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9029695, -78.999698
58853;AZALEA PARK APTS;2105 BOGARDE ST;;DURHAM;NC;27705;;;1994-07-20;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.045277, -78.932896
58964;SOUTH SQUARE TOWNHOMES;3300 SHANNON RD;;DURHAM;NC;27707;;;1994-07-19;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9626949, -78.9570266
58958;RED MTN POOL;13006 QUARTERHORSE RUN;;ROUGEMONT;NC;27572;;;1994-07-27;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.224765, -78.914984
58912;FOREST OAKS TOWNHOMES;316 MORREENE;;DURHAM;NC;27705;;;1994-07-28;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.019229, -78.95875
59006;EXTENDED STAY OF AMERICA;2504 HWY 54 EAST;;DURHAM;NC;27713;;;2001-08-01;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9001347, -78.8864859
59016;HAMPTONS AT RTP;300 SEAFORTH DRIVE;;DURHAM;NC;27713;;;2005-06-07;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9048093, -78.9027208
55942;SATISFACTION RESTAURANT AND BAR;905 W MAIN ST STE 37;;DURHAM;NC;27701;(919) 682-7397;;1993-01-04;;151;5 - Municipal/Community;3 - Municipal/Community;3;Full-Service Restaurant;3;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9998819, -78.910101
57162;CHIPOTLE MEXICAN GRILL;2608 ERWIN ROAD # 17;;DURHAM;NC;27705;(919) 309-2901;;2007-12-12;;94;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0093049, -78.9448625
57616;FOOD LION DELI  #57;5279 N ROXBORO ROAD;;DURHAM;NC;27712;(919) 477-0438;;1997-07-16;;0;5 - Municipal/Community;3 - Municipal/Community;2;Deli Department;2;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;36.0765775, -78.9114595
57158;ALPACA;302 DAVIDSON AVE;;DURHAM;NC;27704;(919) 361-0470;;2007-12-12;;50;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0181323, -78.888409
57092;CHICK FIL A @ SOUTH SQUARE;4120 UNIVERSITY DRIVE;;DURHAM;NC;27707;(919) 419-6219;;2007-02-09;;36;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9649073, -78.9589895
57042;MCDONALDS;102 MORGAN ST;;DURHAM;NC;27701;(919) 688-3070;;2006-08-03;;78;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.998479, -78.8994984
58741;BURTON SCHOOL;1500 MATHESON ST.;;DURHAM;NC;27701;(919) 560-3908;;1995-03-16;;0;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.978984, -78.8876684
58333;FOOD LION  MARKET 274;4711 HOPE VALLEY ROAD;;DURHAM;NC;27707;(919) 493-2352;;1994-07-18;;0;5 - Municipal/Community;3 - Municipal/Community;3;Meat and Poultry Department;3;N/A;30 - Meat Market;Food Service;ACTIVE;FOOD;35.9207272, -78.9573299
58332;FOOD LION MARKET 234;2550 HOLLOWAY DR;;DURHAM;NC;27703;(919) 598-1433;;1994-09-07;;0;5 - Municipal/Community;3 - Municipal/Community;3;Meat and Poultry Department;3;N/A;30 - Meat Market;Food Service;ACTIVE;FOOD;35.9898862, -78.8567627
58272;CAROL'S GARDEN INN;2412 S ALSTON AVE;;DURHAM;NC;27713;;;2001-03-09;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;21 - Bed & Breakfast Home;Bed&Breakfast Home;ACTIVE;LODGING;35.9557878, -78.883536
59017;MISSION TRIANGLE POINT APTS;600 DISCOVERY WAY;;DURHAM;NC;27703;;;2000-05-26;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9369545, -78.8212488
59042;CAMPUS CROSSINGS APTS;1400 E CORNWALLIS RD;;DURHAM;NC;27707;;;2006-01-06;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9431082, -78.9030057
59069;PARKWOOD VILLAGE;1314 SEATON RD;;DURHAM;NC;27713;;;1994-07-07;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;51 - Seasonal Wading Pool;Swimming Pools;ACTIVE;N/A;35.8939402, -78.9131734
59158;SPRINGFIELD APTS;4600 UNIVERSITY DR;;DURHAM;NC;27707;(919) 493-4200;;2010-07-08;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9581825, -78.968559
59171;COLONIAL VILLAGE AT WOOD LAKE;1000 LYDIAS WAY;;DURHAM;NC;27713;;;1998-07-23;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9171718, -78.9253252
59156;MILLENNIUM HOTEL POOL;2800 CAMPUS WALK AVE;;DURHAM;NC;27705;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0111429, -78.953045
58373;FOOD LION MEAT MARKET 2646;2121 T W ALEXANDER DRIVE;;MORRISVILLE;NC;27560;(919) 598-1932;;2006-04-10;;0;5 - Municipal/Community;3 - Municipal/Community;3;Meat and Poultry Department;3;NO;30 - Meat Market;Food Service;ACTIVE;FOOD;35.9205016, -78.8108783
57172;STAYBRIDGE SUITES BREAKFAST BA;3704 MT. MORIAH ROAD;;DURHAM;NC;27707;(919) 401-9800;;2008-02-20;;35;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9488226, -78.9952256
57123;POMODORO;1811 HILLANDALE RD;;DURHAM;NC;27705;(919) 382-2915;;2007-05-21;;250;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0294843, -78.9366071
56566;MAYFLOWER SEAFOOD  16;3742 CHAPEL HILL BLVD;;DURHAM;NC;27707;(919) 489-5506;;2001-01-31;;200;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9713262, -78.9467524
58728;CHILDCARE NETWORK # 166;117 WOODCROFT PKWY;;DURHAM;NC;27713;(919) 489-8899;;2007-09-25;;142;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.9234524, -78.9269204
57617;FOOD LION LLC  DELI  #1343;2000 CHAPEL HILL RD;;DURHAM;NC;27707;(919) 402-0190;;2000-07-28;;0;5 - Municipal/Community;3 - Municipal/Community;2;Deli Department;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9874738, -78.9279668
57446;KROGER R 337 DELI;5116 ROXBORO ROAD;;DURHAM;NC;27712;(919) 971-6263;;1994-12-05;;0;5 - Municipal/Community;3 - Municipal/Community;2;Deli Department;2;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;36.0689173, -78.9077152
58460;GORMAN EARLY LEARNING CENTER;3315 E GEER STREET;;DURHAM;NC;27704;(919) 682-0867;;1994-08-24;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;36.0440464, -78.8152888
58564;LIBERTY BAPTIST DAY CARE;3864 GUESS RD;;DURHAM;NC;27705;(919) 471-5522;;1996-08-27;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;36.0635841, -78.9264967
58476;KIDDIE KOLLEGE NO 2;1708 ATHENS STREET;;DURHAM;NC;27707;(919) 688-2821;;1995-01-10;;22;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.9686491, -78.8914323
58867;EMORY WOODS @ RTP;1701 EAST CORNWALLIS ROAD;;DURHAM;NC;27713;;;1994-07-13;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9390655, -78.8957234
68681;NCCU PEARSON CAFETERIA;606 E. LAWSON ST.;;DURHAM;NC;27707;(919) 530-6192;;2009-03-13;;1200;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;6 - Edu. Food Service;Food Service;ACTIVE;FOOD;35.9764108, -78.9002042
69207;GRILL 46;121 SHERRON RD.;;DURHAM;NC;27703;(919) 596-4644;;2009-05-11;;45;5 - Municipal/Community;3 - Municipal/Community;3;;3;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9742205, -78.7930157
82912;HOPE VALLEY COMMUNITY;3005 DIXON RD.;;DURHAM;NC;27707;;;2010-06-21;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9670939, -78.9398339
82938;SOUTHEAST COMMUNITY CENTER;2320 COOK RD.;;DURHAM;NC;27713;(919) 560-3972;;2010-06-21;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9285504, -78.9237549
58318;TOM INSCOE WHOLESALE MEATS;4130 S ALSTON ST;;DURHAM;NC;27701;(919) 544-1250;;1997-04-09;;0;5 - Municipal/Community;3 - Municipal/Community;3;Meat and Poultry Department;3;NO;30 - Meat Market;Food Service;ACTIVE;FOOD;35.9168992, -78.8886559
58331;FOOD LION  MARKET 939;4621 HILLSBOROUGH RD;;DURHAM;NC;27705;(919) 309-0385;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;3;;3;NO;30 - Meat Market;Food Service;ACTIVE;FOOD;36.0318768, -78.9792006
58937;LAKE RIDGE HOA;5113 SKYLANE DRIVE;;DURHAM;NC;27704;;;1994-07-06;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0612659, -78.7879774
70905;CEDAR FORK BISTRO;151 TATUM DRIVE;;DURHAM;NC;27703;(919) 680-4968;;2009-08-25;;55;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8850437, -78.8453806
59211;NORTH POINTE COMMONS;2335 S BROAD STREET;CABANA POOL;DURHAM;NC;27704;;;2002-05-17;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0315413, -78.9124602
59220;CEDARS OF CHAPEL HILL POOL;100 CEDAR CLUB CIRCLE;;CHAPEL HILL;NC;27517;;;2004-11-15;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9067074, -79.0057432
59229;SOUTHPOINT VILLAGE WADING POOL;100 VILLAGE CIRCLE WAY # 880;;DURHAM;NC;27713;;;2007-10-18;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;54 - Year-Round Wading Pool;Swimming Pools;ACTIVE;N/A;35.8993334, -78.9387728
59248;SPRINGFIELD APTS;4600 UNIVERSITY DR;;DURHAM;NC;27707;;;1996-04-02;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;35.9581825, -78.968559
59268;HILTON GARDEN INN SPA;7007 FAYETTEVILLE ROAD;;DURHAM;NC;27713;;;2007-12-28;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;35.9023263, -78.9386027
59269;FOREST GLEN APTS;100 LYNN FOREST DRIVE;;DURHAM;NC;27701;;;2001-10-29;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;35.9367081, -78.9001796
60710;CARPENTER FLETCHER ROAD GROUP HOME;1119 CARPENTER FLETCHER ROAD;;DURHAM;NC;27713;(919) 520-2503;;2008-06-02;;5;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.916007, -78.901524
60788;GREAT BEND GROUP HOME;2003 GREAT BEND DR;;DURHAM;NC;27704;(919) 688-2730;;2008-06-02;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;36.0210123, -78.847151
61618;BRIGHTLEAF CLUB WADING;2003 COPPERLEAF PARKWAY;;DURHAM;NC;27703;(919) 251-8258;;2008-07-17;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;51 - Seasonal Wading Pool;Swimming Pools;ACTIVE;N/A;35.948119, -78.8228178
75427;SUSHI LOVE;2812 ERWIN RD.;;DURHAM;NC;27705;(919) 309-2401;;2009-09-17;;93;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0069674, -78.946862
76926;VILLAS AT CULP ARBOR;108 CULP HILL DRIVE;;CHAPEL HILL;NC;27517;;;2010-04-01;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.925015, -78.990694
81070;SALADELIA;2424 ERWIN RD. SUITE 303;;DURHAM;NC;27705;(919) 416-1400;;2010-06-14;;80;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0093105, -78.9417128
83657;NEW BEGINNINGS;2303 NC HIGHWAY 55;;DURHAM;NC;27707;(919) 688-7893;;2010-08-31;;3;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.958269, -78.892244
84349;SUBWAY;705 NINTH ST.;;DURHAM;NC;27705;(919) 286-3030;;2010-10-12;;30;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0081136, -78.9224399
84872;SERENA;5311 SOUTH MIAMI BLVD.;;DURHAM;NC;27703;(919) 941-6380;;2010-12-07;;110;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8806773, -78.8494375
85812;PIZZA INN;3906 N DUKE ST.;;DURHAM;NC;27704;(919) 294-6700;;2011-04-06;;134;5 - Municipal/Community;3 - Municipal/Community;4;Fast Food Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0534521, -78.9038821
85926;MOE'S SOUTHWEST GRILL;5332 MCFARLAND DR.;;DURHAM;NC;27707;(919) 493-6637;;2011-04-19;;80;5 - Municipal/Community;3 - Municipal/Community;3;Fast Food Restaurant;3;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9521523, -78.9930656
87057;DAMAR COURT UNIT;1024-F SHERWOOD DR;;DURHAM;NC;27705;(919) 683-8596;;2011-07-07;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.0060658, -78.9532359
87064;CAMP CALVARY;1309 HALLEY ST;;DURHAM;NC;27707;(919) 536-4201;;2011-07-05;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9893979, -78.9197121
87200;SANDY RIDGE ELEM. SCHOOL;1417 OLD OXFORD RD.;;DURHAM;NC;27704;(919) 560-2695;;2011-08-02;;;5 - Municipal/Community;3 - Municipal/Community;4;Elementary School;4;NO;11 - Public School Lunch;Food Service;ACTIVE;FOOD;36.0569913, -78.8697388
87227;LAGOS MEAT MARKET;3438 HILLSBOROUGH RD, SUITE C;;DURHAM;NC;27705;(919) 383-5436;;2011-08-08;;;5 - Municipal/Community;3 - Municipal/Community;3;;3;NO;30 - Meat Market;Food Service;ACTIVE;FOOD;36.0202618, -78.9470788
87484;KOKYU BBQ;4823 MEADOW DR SUIT 108;;DURHAM;NC;27713;(919) 699-4667;Hours vary as Kokyu are the only client;2011-08-23;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;35.898608, -78.894478
87764;DURHAM CONVENTION CENTER;301 W MORGAN STREET;;DURHAM;NC;27701;(919) 956-9404;;2011-09-15;;1200;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9975142, -78.9023468
59181;BERKELEY AT SOUTHPOINT;1400 LAUREL SPRINGS DR;;DURHAM;NC;27713;;;1998-05-14;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9134746, -78.9310236
