OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1668,04092016611,DESPINA'S CAFE,8369 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 848-5007,2014-01-23T00:00:00.000Z,Restaurant,10106,-78.68223183,35.90105252,M
1669,04092017757,Michael's English Muffins,3611-114 Spring Forest RD ,,RALEIGH,NC,27616,(919) 615-0319,2017-12-15T00:00:00.000Z,Restaurant,10112,-78.57985951,35.8552556,M
1670,04092015099,Subway #41217,8410-140 Louisburg RD ,,RALEIGH,NC,27616,(919) 266-0300,2008-03-25T00:00:00.000Z,Restaurant,10113,-78.51125578,35.89400485,M
1671,04092021412,Fresh Market #8 Produce,3655 Cary PKWY ,,CARY,NC,27511,(919) 481-2865,2006-10-31T00:00:00.000Z,Food Stand,10120,-78.8379919,35.78179255,M
1672,04092015089,BRUEGGERS BAGELS #143,7550-106 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 848-4902,2008-03-28T00:00:00.000Z,Restaurant,10129,-78.67969753,35.88944343,M
1673,04092016468,FIREBIRDS,3200 VILLAGE MARKET PL ,,MORRISVILLE,NC,27560,(919) 653-0111,2013-07-26T00:00:00.000Z,Restaurant,10133,-78.81800343,35.80772157,M
1674,04092015406,DUNKIN` DONUTS PC #347369,8710-100 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 784-0050,2009-05-29T00:00:00.000Z,Restaurant,10138,-78.74503936,35.88736454,M
1675,04092013901,Target Food Avenue #1824,1040 E Timber DR ,,GARNER,NC,27529,(919) 661-2017,2003-09-22T00:00:00.000Z,Restaurant,10141,0,0,U
1676,04092013056,PNC 130,1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T00:00:00.000Z,Restaurant,10147,-78.7229363,35.8032419,M
1677,04092013542,Chick-fil-A,11730 Retail Dr,,WAKE FOREST,NC,27587-7349,(919) 562-9004,2002-03-15T00:00:00.000Z,Restaurant,10159,-78.54275191,35.96706617,M
1678,04092015133,Koka Booth Amphitheatre,8003 Regency PKY ,,CARY,NC,27518,(919) 462-2052,2008-05-21T00:00:00.000Z,Restaurant,10166,-78.79540806,35.72902721,M
1679,04092016623,ANOTHER BROKEN EGG,160 PARK AT NORTH HILLS ST ,,RALEIGH,NC,27609,(919) 881-2571,2014-02-20T00:00:00.000Z,Restaurant,10172,-78.63811885,35.83636262,M
1680,04092017812,Rolesville Diner,"411 S Main ST, Unit E",,Rolesville,NC,27571,(919) 554-9931,2018-04-04T00:00:00.000Z,Restaurant,10175,-78.46518814,35.91835371,M
1681,04092040358,Weaver Vending (WCID #631),105 Ridge Way LN ,,Clayton,NC,27520,,2018-04-17T00:00:00.000Z,Pushcarts,10178,0,0,U
1685,04092016562,THE STATION AT PERSON ST,701 N PERSON ST ,,RALEIGH,NC,27604,(919) 977-1567,2013-11-07T00:00:00.000Z,Restaurant,10183,-78.63456336,35.78917088,M
1682,04092030358,El Sazon de mi Tierra (WCID #620),3700 Bland RD ,,RALEIGH,NC,27604,,2018-04-13T00:00:00.000Z,Mobile Food Units,10179,-78.61115551,35.83344254,M
1683,04092021765,PAPA MURPHY'S NCO33,11721 RETAIL  DR ,,WAKE FOREST,NC,27587,(919) 554-9988 ext. 88,2013-10-18T00:00:00.000Z,Food Stand,10180,-78.5442852,35.96733877,M
1684,04092016569,HARRIS TEETER #395 DELI,1432 BROGDEN WOODS DR ,,WAKE FOREST,NC,27587,(919) 870-4980,2013-08-19T00:00:00.000Z,Restaurant,10182,-78.69147726,35.99120973,M
1686,04092016567,CHUY'S #48,4020 MARKET AT NORTH HILLS  ST ,,RALEIGH,NC,27609,(919) 571-2489,2013-11-13T00:00:00.000Z,Restaurant,10184,-78.63751992,35.83661475,M
1687,04092015913,SAS BUILDING C CAFE,820 SAS CAMPUS DR ,,CARY,NC,27513,(919) 531-8651,2011-03-16T00:00:00.000Z,Restaurant,10193,-78.75122071,35.81750425,M
1688,04092022034,Toppers #332007,1600-101 Ronald DR ,,RALEIGH,NC,27609,(919) 322-4700,2017-09-19T00:00:00.000Z,Food Stand,10199,-78.6097674,35.83830906,M
1689,04092017690,ZANYU ASIAN NOODLES,8450 HONEYCUTT RD ,STE. 112,RALEIGH,NC,27615,(310) 625-8489,2017-10-04T00:00:00.000Z,Restaurant,10203,-78.62166097,35.89510574,M
1690,04092020969,Food Lion #40 Deli ,980 KILDAIRE FARM RD ,,CARY,NC,27511-3923,(919) 467-4168,2000-07-01T00:00:00.000Z,Food Stand,10206,-78.78312573,35.77217563,M
1691,04092021004,Food Lion #938 Deli ,517 N MAIN ST ,,HOLLY SPRINGS,NC,27540-9397,(919) 557-1175,2000-07-01T00:00:00.000Z,Food Stand,10207,-78.83687096,35.65966056,M
1692,04092020999,Food Lion #1496 Deli ,1777 W Williams ST ,,APEX,NC,27502,(919) 392-1986,2000-12-31T00:00:00.000Z,Food Stand,10208,-78.87770701,35.75964934,M
1693,04092013210,Salsa Fresh Restaurant,9650 STRICKLAND RD ,,RALEIGH,NC,27615-1902,(919) 870-1107,2000-09-25T00:00:00.000Z,Restaurant,10210,-78.65677159,35.90420107,T
1694,04092300163,Food Lion #1573 Meat Market,3926 WESTERN BLVD ,,RALEIGH,NC,27606-1937,(919) 664-8059,2000-07-01T00:00:00.000Z,Meat Market,10211,-78.69252351,35.78576144,M
1695,04092014754,Lam`s Garden Restaurant,1100-113 Raleigh BLVD ,,RALEIGH,NC,27610,(919) 828-2118,2006-12-22T00:00:00.000Z,Restaurant,10215,-78.61277558,35.79430477,M
1696,04092021503,Harris Teeter #26 Pizza Bar,7400 Creedmoor RD ,,RALEIGH,NC,27613,(919) 848-1464,2008-01-25T00:00:00.000Z,Food Stand,10230,-78.67820041,35.88787167,M
1697,04092110480,WENDELL MIDDLE SCHOOL CAFETERIA,3407 NC HWY 97 ,,WENDELL,NC,27591,(919) 365-1680,2009-05-05T00:00:00.000Z,Public School Lunchrooms,10232,-78.39526484,35.80532997,M
1698,04092017832,DUNKIN DONUTS,1450 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 577-1150,2018-04-25T00:00:00.000Z,Restaurant,10239,-78.76831493,35.59359443,M
1699,04092013403,EL MANDADO COMIDA CASERA,4020 CAPITAL BLVD ,STE 148,RALEIGH,NC,27604-3474,(919) 878-1869,2001-09-13T00:00:00.000Z,Restaurant,10246,-78.57967846,35.83550619,M
1700,04092010078,HAN-DEE HUGO'S #54,2744 CAPITAL BLVD ,,RALEIGH,NC,27604-1510,(919) 954-8044,1991-03-28T00:00:00.000Z,Restaurant,10252,-78.59865079,35.81701185,M
1701,04092017321,WENDY'S #6339,2091 S MAIN ST ,,WAKE FOREST,NC,27587,,2016-09-13T00:00:00.000Z,Restaurant,10256,0,0,U
1705,04092022014,HARRIS TEETER #298 STARBUCKS,10140 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 460-3126,2017-05-16T00:00:00.000Z,Food Stand,10283,-78.90107787,35.82060359,M
1702,04092017717,Panera Bread #1643,1100 Village Market PL ,,Morrisville,NC,27560,,2017-10-24T00:00:00.000Z,Restaurant,10262,-78.81334286,35.80607737,M
1703,04092025151,Lidl #1045 Bakery,4308 Wake Forest RD ,,RALEIGH,NC,27609,,2017-11-08T00:00:00.000Z,Food Stand,10263,-78.6101157,35.83957342,M
1704,04092030238,EL PARAISO MEXICAN FOOD (WCID #242),1505 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 859-2544,2012-03-01T00:00:00.000Z,Mobile Food Units,10275,-78.630417,35.80238484,M
1706,04092017294,WENDY'S #6320,7132  KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 266-0917,2016-08-24T00:00:00.000Z,Restaurant,10293,-78.48874912,35.79711939,M
1707,04092015033,Jersey Mikes Subs,1121-105 Falls River AVE ,,RALEIGH,NC,27614,(919) 848-4343,2007-12-12T00:00:00.000Z,Restaurant,10303,-78.58829014,35.90616936,M
1708,04092017688,Kale Me Crazy,302 Colonades WAY ,Suite 209,CARY,NC,27518,(919) 200-2960,2017-06-28T00:00:00.000Z,Restaurant,10307,-78.77756307,35.73853619,M
1709,04092014636,Subway #12598,5621 Louisburg RD ,,RALEIGH,NC,27616-5353,(919) 790-8550,2006-06-30T00:00:00.000Z,Restaurant,10313,-78.55796888,35.85459972,M
1710,04092015733,"CHECKER`S PIZZA &amp; SUBS",2720-126 LAKE WHEELER ROAD,,RALEIGH,NC,27603,(919) 821-1111,2010-10-07T00:00:00.000Z,Restaurant,10314,-78.6802369,35.74322252,M
1711,04092015813,CHAI`S ASIAN BISTRO,8347 CREEDMOOR  RD ,,RALEIGH,NC,27613,(919) 341-3715,2010-11-04T00:00:00.000Z,Restaurant,10315,-78.68223183,35.90105252,M
1712,04092015825,WAKEFIELD TAVERN,13200 NEW FALLS OF NEUSE RD ,STE 101,RALEIGH,NC,27614,(919) 554-0673,2010-11-18T00:00:00.000Z,Restaurant,10316,-78.55981965,35.9407555,M
1713,04092021131,Pizza Hut Delivery #9208,4011-119 Capital Blv ,,RALEIGH,NC,27604,(919) 790-8111,2002-07-26T00:00:00.000Z,Food Stand,10325,-78.58250245,35.8353751,M
1714,04092015200,NEW YORK DINER,909-1 MCKNIGHT DR ,,KNIGHTDALE,NC,27545,(919) 217-0838,2008-08-20T00:00:00.000Z,Restaurant,10339,-78.49218524,35.79586021,M
1715,04092013943,St. Raphael Hall Foodservice,5801 Falls Of Neuse Rd ,,RALEIGH,NC,27609,(919) 865-5705,2003-12-01T00:00:00.000Z,Restaurant,10360,-78.61925176,35.85949781,M
1716,04092011875,Goodberry`s,9700 STRICKLAND RD,,RALEIGH,NC,27615-1939,(919) 676-8580,1996-05-17T00:00:00.000Z,Restaurant,10364,-78.65695874,35.90221401,M
1717,04092300104,Kroger #355 Meat Market,350 E SIX FORKS RD ,,RALEIGH,NC,27609-7879,(919) 832-2110,1996-07-19T00:00:00.000Z,Meat Market,10365,-78.62802281,35.81975404,M
1718,04092017641,Benny Capitale's,121 Fayetteville ST ,Suite 110,RALEIGH,NC,27601,(919) 239-4173,2017-07-06T00:00:00.000Z,Restaurant,10371,-78.63866129,35.77888762,M
1719,04092022024,Lidl #1033 Bakery,1120 S Main ST ,,Wake Forest,NC,27587,(984) 235-2400,2017-07-07T00:00:00.000Z,Food Stand,10372,-78.518809,35.96564556,M
1720,04092015966,Jin Jin China,421 Chapanoke Road,Ste. 162,RALEIGH,NC,27603,(919) 772-8868,2011-05-27T00:00:00.000Z,Restaurant,10375,-78.65331762,35.73463329,M
1721,04092110513,BEAVERDAM ELEMENTARY SCHOOL CAFETERIA,3591 TARHEEL CLUB RD ,,RALEIGH,NC,27604,(919) 694-0222 ext. 22783,2016-08-25T00:00:00.000Z,Public School Lunchrooms,10381,-78.527868,35.82124794,M
1725,04092017615,LA MADELEINE,6320 PLANTATION CENTER DR ,,RALEIGH,NC,27616,(919) 873-0131,2017-05-15T00:00:00.000Z,Restaurant,10390,-78.58237548,35.87315637,M
1722,04092030332,CHICK-N-QUE III (WCID #600),8041 ARCO CORPORATE DR ,,RALEIGH,NC,27617,,2017-04-27T00:00:00.000Z,Mobile Food Units,10386,-78.7774132,35.90600713,M
1723,04092017608,FOGATA BRAVA MEXICAN RESTURANT,3351 CYPRESS PLANTATION TRL ,,RALEIGH,NC,27616,(919) 977-0168,2017-05-23T00:00:00.000Z,Restaurant,10388,-78.58237548,35.87315637,M
1724,04092017621,PHAT CHICKEN,717 E MARTIN ST ,,RALEIGH,NC,27601,,2017-06-09T00:00:00.000Z,Restaurant,10389,-78.62694437,35.77678359,M
1726,04092017531,MAR-Y-SOL,4020 CAPITAL BLVD ,SUITE 108,RALEIGH,NC,27604,(919) 431-0505,2017-03-06T00:00:00.000Z,Restaurant,10394,-78.57967846,35.83550619,M
1727,04092021327,WalMart Supercenter # 2058 Deli,1725 New Hope Church Rd,,RALEIGH,NC,27609,(919) 790-6910,2005-05-10T00:00:00.000Z,Food Stand,10413,-78.60826495,35.83722718,M
1728,04092017773,Tama Tea,401-103 Fayetteville ST ,,RALEIGH,NC,27601,(919) 561-6271,2017-12-30T00:00:00.000Z,Restaurant,10418,-78.63927582,35.77556192,M
1729,04092013755,Barham`s Restaurant,122 N ARENDELL AVE ,,ZEBULON,NC,27597-2602,(919) 404-0589,2002-09-17T00:00:00.000Z,Restaurant,10427,-78.31270783,35.82194243,M
1730,04092010031,Archdale Bldg. Snack Bar,512 N Salisbury St ,,RALEIGH,NC,27604-1170,(919) 733-6805,1991-04-25T00:00:00.000Z,Restaurant,10447,-78.63881833,35.78561791,M
1731,04092010189,North Raleigh Courtyard By Marriott,1041 WAKE TOWNE DR ,,RALEIGH,NC,27609-7850,(919) 821-3400,1991-04-29T00:00:00.000Z,Restaurant,10450,-78.62297533,35.8240762,M
1732,04092010658,Shortys,212 S White St,,WAKE FOREST,NC,27587,(919) 556-8026,1991-04-29T00:00:00.000Z,Restaurant,10451,-78.51009842,35.97768423,M
1733,04092017818,Firehouse Subs #1530,2222 Walnut ST ,,Cary,NC,27518,(919) 322-9926,2018-03-27T00:00:00.000Z,Restaurant,10464,-78.74288401,35.75542976,M
1734,04092017825,PASTA DI PIZZA,2916 N MAIN ST ,STE 100,FUQUAY-VARINA,NC,27526,(919) 762-0095,2018-04-12T00:00:00.000Z,Restaurant,10465,-78.7325945,35.61559182,M
1735,04092025172,BARI PIZZA,2906 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 832-8889,2018-04-20T00:00:00.000Z,Food Stand,10467,-78.67526977,35.78960769,M
1736,04092017687,Pho Sure,7451 Six Forks RD ,,27615,NC,27615,(919) 745-1168,2017-09-27T00:00:00.000Z,Restaurant,10489,-78.64620405,35.88177389,M
1737,04092017824,Hibachi Express,1609-112 Stadium DR ,,Wake Forest,NC,27587,(984) 237-1031,2018-03-23T00:00:00.000Z,Restaurant,10501,0,0,U
1738,04092017819,Starbucks #11189,3800 Lake Boone TRL ,,RALEIGH,NC,27607,(919) 781-6211,2018-03-28T00:00:00.000Z,Restaurant,10502,-78.69378491,35.81617512,M
1739,04092017828,Panera Bread #6039,231 Grand Hill PL ,,Holly Springs,NC,27540,,2018-04-10T00:00:00.000Z,Restaurant,10503,-78.84472443,35.66506503,M
1740,04092011980,Remington Grill,208 CROSSROADS BLVD,,CARY,NC,27511-6892,(919) 233-1494,1996-12-11T00:00:00.000Z,Restaurant,10514,-78.73871452,35.76064286,M
1741,04092110005,Farmington Woods Elem. Cafeteria,1413 HAMPTON VALLEY RD ,,CARY,NC,27511-4548,(919) 460-3476,1991-09-17T00:00:00.000Z,Public School Lunchrooms,10522,-78.77460084,35.7579383,M
1742,04092011809,BURGER KING #756,340 E SIX FORKS RD ,,RALEIGH,NC,27609-7828,(919) 829-1237,1996-01-05T00:00:00.000Z,Restaurant,10525,-78.62673772,35.82034168,M
1746,04092017806,Penn Station East Coast Subs,3001 Hillsborough ST ,,RALEIGH,NC,27607,(984) 234-8444,2018-03-06T00:00:00.000Z,Restaurant,10536,-78.67702669,35.78909106,M
1743,04092011817,BURGER KING #6010,7300 CREEDMOOR RD ,,RALEIGH,NC,27613-1637,(919) 846-9002,1996-01-23T00:00:00.000Z,Restaurant,10526,-78.67905329,35.8865906,M
1744,04092040355,Steve's Dog House (WCID #618),14928 Creedmoor RD ,,Wake Forest,NC,27587,,2018-02-16T00:00:00.000Z,Pushcarts,10533,-78.69757213,36.05217636,M
1745,04092017800,Everest Nepali Kitchen,212 Grande Heights DR ,,Cary,NC,27513,,2018-02-22T00:00:00.000Z,Restaurant,10535,-78.7805746,35.804703,M
1747,04092013631,WANG`S KITCHEN,4701 ATLANTIC AVE ,STE 129,RALEIGH,NC,27604,(919) 878-5656,2002-07-23T00:00:00.000Z,Restaurant,10541,-78.60292943,35.84801871,M
1748,04092014311,Midtown Grille,4421-115 Six Forks RD ,,RALEIGH,NC,27609,(919) 787-8963,2005-05-16T00:00:00.000Z,Restaurant,10542,-78.64257479,35.83992724,M
1749,04092030331,CURRY IN A HURRY (WCID #599),506 PERSHING RD ,,RALEIGH,NC,27608,,2017-04-28T00:00:00.000Z,Mobile Food Units,10555,-78.63363931,35.80442156,M
1750,04092160084,THE CARDINAL AT NORTH HILLS FOOD SERVICE,311 GARDEN AT NORTH HILLS ST ,,RALEIGH,NC,27609,(984) 204-8444,2017-05-05T00:00:00.000Z,Institutional Food Service,10558,-78.63529408,35.83591875,M
1751,04092015967,CHARLIE'S KABOBS #2,929 HERITAGE LAKE  RD ,SUITE 700,WAKE FOREST,NC,27587,(919) 453-6284,2011-05-24T00:00:00.000Z,Restaurant,10561,-78.50377701,35.94688449,M
1752,04092011788,Taco Bell,2748 Capital BLVD ,,RALEIGH,NC,27604-1510,(919) 832-6450,1995-12-14T00:00:00.000Z,Restaurant,10564,-78.59785676,35.8172971,M
1753,04092011784,Taco Bell,8801 SIX FORKS RD ,,RALEIGH,NC,27615-2970,(919) 870-9107,1995-12-05T00:00:00.000Z,Restaurant,10566,-78.65211984,35.89979375,M
1754,04092030330,TORTAS Y TACOS EL JAROCHO (WCID # 597),820 E WILLIAMS ST ,,APEX,NC,27539,,2017-04-28T00:00:00.000Z,Mobile Food Units,10574,-78.84657968,35.72224719,M
1755,04092040348,BIG RED'S DOGHOUSE #2 (WCID # 555),11900 LOUISBURG RD ,,WAKE FOREST,NC,27587,,2017-05-26T00:00:00.000Z,Pushcarts,10577,-78.42142212,35.9485663,M
1756,04092017787,Growler USA,314 S Blount ST ,,RALEIGH,NC,27601,(919) 900-7122,2018-02-02T00:00:00.000Z,Restaurant,10581,-78.6375122,35.77621755,M
1757,04092141803,FRIENDSHIP CHRISITIAN SCHOOL CONCESSION,5510 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 872-2133,2018-02-08T00:00:00.000Z,Limited Food Service,10582,-78.61430281,35.85708664,M
1758,04092110017,Brassfield Road Elem. Cafeteria,2001 BRASSFIELD RD ,,RALEIGH,NC,27614-9453,(919) 870-4084,1991-05-01T00:00:00.000Z,Public School Lunchrooms,10590,-78.6303403,35.93349948,M
1759,04092015808,PIZZA SHACK,5621 LOUISBURG RD ,STE. 105,RALEIGH,NC,27616-5353,(919) 872-5400,2010-11-19T00:00:00.000Z,Restaurant,10606,-78.55796888,35.85459972,M
1760,04092015842,YUM YUM THAI CUISINE,1861 N HARRISON AVE ,,CARY,NC,27513,(919) 677-1166,2010-12-17T00:00:00.000Z,Restaurant,10607,-78.7675584,35.83023022,M
1761,04092110494,WALNUT CREEK ELEMENTARY CAFETERIA,2600 SUNNYBROOK RD ,,RALEIGH,NC,27610,(919) 857-9520,2011-06-01T00:00:00.000Z,Public School Lunchrooms,10622,-78.58817108,35.74509714,M
1762,04092016628,FILIPINO CUISINE,9629 BITTER MELON DR ,,ANGIER,NC,27501,(919) 639-2422,2014-02-27T00:00:00.000Z,Restaurant,10630,-78.74798609,35.53954963,M
1766,04092012212,Starbucks #8270,7498 CREEDMOOR RD ,,RALEIGH,NC,27613-1664,(919) 846-0633,1998-03-25T00:00:00.000Z,Restaurant,10667,-78.67820041,35.88787167,M
1763,04092017639,41 NORTH COFFEE CO.,41 N MAIN ST ,,WENDELL,NC,27591,(919) 626-0271,2017-06-12T00:00:00.000Z,Restaurant,10633,-78.3701116,35.78250975,M
1764,04092015260,HIBACHI JAPAN,11216 CAPITAL BLVD ,STE 105,WAKE FOREST,NC,27587,(919) 556-8882,2008-10-10T00:00:00.000Z,Restaurant,10650,-78.53734624,35.9524773,M
1765,04092110125,Green Hope Elementary Cafeteria,2700  Louis Stephens RD ,,CARY,NC,27519,(918) 338-5285,2000-08-11T00:00:00.000Z,Public School Lunchrooms,10664,-78.85985286,35.80278852,M
1767,04092013020,La Farm Bakery,4248 NW CARY PKY ,,CARY,NC,27513-8478,(919) 465-2349,1999-10-13T00:00:00.000Z,Restaurant,10669,-78.82751464,35.79057557,M
1768,04092013236,Sage Cafe,2805 Highwoods Blv ,,RALEIGH,NC,27604-1002,(919) 872-3500,2000-11-27T00:00:00.000Z,Restaurant,10670,-78.60147759,35.81782808,M
1769,04092017661,SOMMELIER'S ROAST,3700 GLENWOOD AVE ,SUITE 150,RALEIGH,NC,27612,(919) 526-1790,2017-08-14T00:00:00.000Z,Restaurant,10675,-78.66617641,35.83070885,M
1770,04092017676,GODAVARI TRULY SOUTH INDIAN,100-108 JERUSALEM DR ,,MORRISVILLE,NC,27560,(919) 234-6950,2017-09-07T00:00:00.000Z,Restaurant,10678,-78.82654162,35.85087294,M
1771,04092013461,Pine Hollow Golf Club Food Service,3300 GARNER RD ,,CLAYTON,NC,27520-9306,(919) 553-4554,2001-11-30T00:00:00.000Z,Restaurant,10683,-78.50771893,35.67976611,M
1772,04092021737,CORNER KICK CAFE,200 SOCCER PARK  DR ,,CARY,NC,27511,(919) 621-2168,2013-02-20T00:00:00.000Z,Food Stand,10690,-78.75415291,35.78746765,M
1773,04092022029,APEX HS CULINARY ARTS AT GREEN LEVEL HS,7600 ROBERTS RD ,,CARY,NC,27519,(919) 387-2208,2017-08-25T00:00:00.000Z,Food Stand,10691,-78.89828034,35.77347438,M
1774,04092015179,HOLIDAY INN EXPRESS,1006 MARCO DR ,,APEX,NC,27502,(919) 387-3636,2008-07-22T00:00:00.000Z,Restaurant,10692,-78.84034017,35.7170455,M
1775,04092015960,CAMBRIDGE VILLAGE DINING,10000 Cambridge Village Loop,,APEX,NC,27502,(919) 363-2080,2011-05-10T00:00:00.000Z,Restaurant,10697,-78.84579127,35.71810568,M
1776,04092017814,Co Noodle,101-120 Park at North Hills ST ,,RALEIGH,NC,27609,(919) 258-2070,2018-03-15T00:00:00.000Z,Restaurant,10721,-78.64050881,35.83857979,M
1777,04092021397,Harris Teeter #138 Produce,98 Cornerstone DR ,,CARY,NC,27519,(919) 467-1259,2006-09-05T00:00:00.000Z,Food Stand,10725,-78.85187583,35.79044843,M
1778,04092011929,Las Margaritas,111 S WHITE ST,,WAKE FOREST,NC,27587-2739,(919) 556-8319,1996-09-13T00:00:00.000Z,Restaurant,10727,-78.50924596,35.9788861,M
1779,04092110473,BANKS ROAD ELEMENTARY CAFETERIA,10225 CHAMBERS RD ,,RALEIGH,NC,27603,(919) 856-2918,2008-07-31T00:00:00.000Z,Public School Lunchrooms,10741,-78.70915828,35.63117163,M
1780,04092017678,EL POLLOTE,421 CHAPANOKE RD ,STE 103,RALEIGH,NC,27603,(919) 803-0509,2017-09-18T00:00:00.000Z,Restaurant,10759,-78.65331762,35.73463329,M
1781,04092013750,Fuji China,4001 Widewater Pky ,Suite E,KNIGHTDALE,NC,27545,(919) 217-8568,2003-01-02T00:00:00.000Z,Restaurant,10761,-78.50515596,35.79511678,M
1782,04092017449,THAIPHOON BISTRO,"301 S GLENWOOD AVE, STE. 190",,RALEIGH,NC,27603,(919) 720-4034,2016-11-02T00:00:00.000Z,Restaurant,10766,-78.64745567,35.78419088,M
1783,04092017489,J. ALEXANDER'S,4600 CRABTREE VALLEY AVE ,,RALEIGH,NC,27612,(984) 200-4493,2016-12-07T00:00:00.000Z,Restaurant,10767,-78.68450309,35.84046562,M
1784,04092021997,H Mart Seafood Department,1961 High House RD ,,CARY,NC,27519,(919) 535-5900,2016-12-22T00:00:00.000Z,Food Stand,10768,-78.84865444,35.78921622,M
1785,04092017496,WAFFLE HOUSE #2220,3400 OLYMPIA DR ,,RALEIGH,NC,27603,(919) 480-5212,2016-12-29T00:00:00.000Z,Restaurant,10769,-78.65166168,35.73409368,M
1786,04092015970,"TLC Wings &amp; Grill",805 W Peace Street,,RALEIGH,NC,27605,(919) 834-8292,2011-06-02T00:00:00.000Z,Restaurant,10770,-78.65035279,35.78844717,M
1787,04092015971,TACOS Y MARISCOS VALLARTA,3177 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 790-2696,2011-06-02T00:00:00.000Z,Restaurant,10771,-78.58860865,35.82363261,M
1788,04092016613,ITALIAN KITCHEN,4005 WAKE FOREST RD ,,RALEIGH,NC,27609-6842,(919) 790-2444,2014-02-06T00:00:00.000Z,Restaurant,10776,-78.61511172,35.8362139,M
1789,04092021200,Thomas Brooks Park,111 Brooks Park Ln ,,CARY,NC,27519,(919) 621-8410,2003-06-23T00:00:00.000Z,Food Stand,10779,-78.89913516,35.79551424,M
1790,04092021193,Harris Teeter #112 Meat Market/Seafood,270 Grande Heights Dr ,,CARY,NC,27513,(919) 460-4326,2003-06-24T00:00:00.000Z,Food Stand,10780,-78.7805746,35.804703,M
1791,04092015149,Backfins Crabhouse,110 S White  ST ,,WAKE FOREST,NC,27587,(919) 562-8500,2008-06-19T00:00:00.000Z,Restaurant,10802,-78.50961846,35.97912263,M
1792,04092021984,SPEEDY BURRITOS,5959-1100 TRIANGLE TOWN BLVD ,,RALEIGH,NC,27616,(919) 792-2923,2016-10-05T00:00:00.000Z,Food Stand,10817,-78.57159163,35.86546307,M
1793,04092017454,6 FLAVORS SOUTH INDIAN CUISINE,9650-145 Strickland RD ,,RALEIGH,NC,27615,(919) 847-1984,2016-11-10T00:00:00.000Z,Restaurant,10818,-78.65702462,35.90187522,M
1794,04092300277,CARNICERIA LA HACIENDA,5440-114 ATLANTIC SPRINGS RD ,,RALEIGH,NC,27616,(984) 200-1151,2017-01-23T00:00:00.000Z,Meat Market,10821,-78.59773285,35.85673584,M
1795,04092017506,"TROPHY TAP &amp; TABLE",225 S WILMINGTON ST ,"STE 100 &amp; 200",RALEIGH,NC,27601,(919) 424-7817,2017-01-18T00:00:00.000Z,Restaurant,10824,-78.63794467,35.77744199,M
1796,04092021056,Cook Out #13,6505 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-6814,(919) 862-8830,2001-02-23T00:00:00.000Z,Food Stand,10837,-78.62236608,35.87164953,M
1797,04092016625,CILANTRO INDIAN CAFE',107 EDINBURGH SOUTH DR ,STE 107,CARY,NC,27511,(919) 234-1264,2014-02-21T00:00:00.000Z,Restaurant,10841,-78.79792507,35.7367619,M
1798,04092040357,Charlie C's Hot Dogs on Wheels #2 (WCID #633),179 BJ Palmer DR ,,Spring Lake,NC,28390,,2018-04-18T00:00:00.000Z,Pushcarts,10846,0,0,U
1799,04092016596,MARCO'S PIZZA #8188,3625 ROGERS RD ,STE 106,WAKE FOREST,NC,27587,(919) 570-6006,2013-12-30T00:00:00.000Z,Restaurant,10853,-78.50332286,35.94521036,M
1800,04092017784,"NY Bagel Deli &amp; Cafe",7500-111 Ramble WAY ,,RALEIGH,NC,27616,(919) 200-2603,2018-01-20T00:00:00.000Z,Restaurant,10857,-78.53897134,35.87498247,M
1801,04092300191,El Mandado Meat Market,4020-148 Capital Blv ,,RALEIGH,NC,27604-3450,(919) 878-1869,2000-11-17T00:00:00.000Z,Meat Market,10872,-78.58214175,35.83526746,M
1802,04092014971,Hampton Inn & Suites Brier Creek,8021 Arco Corporate  DR ,,RALEIGH,NC,27617,(919) 484-0500,2007-10-04T00:00:00.000Z,Restaurant,10875,-78.77725928,35.9073627,M
1806,04092016458,CRAZY FIRE MONGOLIAN GRILL,13200 Strickland  RD ,Suite 110,RALEIGH,NC,27613-7538,(919) 866-1700,2013-07-01T00:00:00.000Z,Restaurant,10887,-78.72593809,35.90878313,M
1803,04092014979,Jasmin Mediterranean Bistro,2430 Hillsborough ST ,,RALEIGH,NC,27607,(919) 755-9991,2007-10-22T00:00:00.000Z,Restaurant,10876,-78.66782878,35.7879186,M
